Date_Time_PH,Latitude,Longitude,Depth_In_Km,Magnitude,Location,Specific_Location,General_Location
26/10/2025 4:51,11.01,123.95,28,2.1,005 km S 33° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 4:39,11.14,124,16,2.1,010 km N 10° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 4:39,11.06,123.99,10,2,002 km N 55° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 4:36,11.21,124.03,31,1.9,019 km N 19° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 4:27,11.15,123.97,10,1.8,011 km N 08° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 4:27,11.19,123.96,9,1.9,016 km N 07° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 4:09,11.2,123.95,20,2.1,017 km N 10° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 3:43,10.9,123.95,1,2.4,017 km S 11° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 3:43,10.87,123.93,1,2.4,020 km S 16° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 3:38,10.98,123.92,20,2.2,010 km S 40° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 3:38,10.89,123.9,6,2.2,020 km S 27° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 3:16,11.12,123.93,29,1.9,010 km N 31° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 3:03,11.21,124.14,32,1.8,025 km N 44° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 3:03,10.97,123.94,36,1.9,009 km S 25° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 3:01,10.94,123.95,5,2.9,013 km S 14° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 3:01,10.95,123.98,6,2.9,011 km S 02° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 2:23,11.33,124.11,26,2,034 km N 24° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 2:23,11.01,123.97,13,2.2,004 km S 15° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 1:21,11.07,124.09,2,2.7,012 km N 79° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 1:21,11.09,124.09,2,2.7,013 km N 67° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 1:04,11.12,123.98,28,1.8,008 km N 02° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 0:20,10.95,123.88,8,3.1,015 km S 46° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 0:20,10.92,123.88,6,3,018 km S 38° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
26/10/2025 0:03,11.16,124.11,1,2,019 km N 48° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 23:35,11.08,124.19,2,2,023 km N 81° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 23:35,11.1,124.16,5,2,021 km N 74° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 23:10,11.13,123.98,33,2,009 km N 01° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 23:10,11.15,123.97,29,2,011 km N 05° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 22:52,10.91,123.95,16,2,015 km S 12° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 22:47,10.96,123.94,11,2.1,010 km S 26° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 22:47,11.1,124.02,33,2.1,007 km N 34° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 22:28,11.02,123.97,3,3.1,004 km S 25° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 22:28,11.01,123.97,1,3.1,004 km S 09° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 21:45,11.06,123.85,17,2.6,015 km N 86° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 21:45,11.02,123.99,20,2.6,003 km S 15° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 21:20,11.04,123.97,24,1.9,001 km S 56° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 21:18,11.29,124.09,32,2.1,029 km N 25° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 21:18,11.22,124.14,2,2.3,026 km N 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 21:10,11,123.92,32,1.9,009 km S 49° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 21:10,10.98,123.97,30,1.9,007 km S 06° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 21:08,11.05,124.03,30,1.8,006 km N 81° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 20:49,11.11,123.9,32,1.8,011 km N 49° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 20:29,11.02,124.03,8,2.7,007 km S 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 20:29,11.01,124.06,9,3,010 km S 64° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 19:52,11.08,123.91,6,2.1,008 km N 64° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 19:52,11.07,123.95,8,2.1,004 km N 58° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 19:47,11.1,123.96,29,1.7,006 km N 18° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 19:29,11.09,123.89,42,2.5,011 km N 63° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 19:29,11.28,123.97,8,2.5,026 km N 02° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 19:02,11.07,123.96,11,2.3,003 km N 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 19:02,11.19,123.93,30,2.3,016 km N 18° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 17:58,11.16,124.09,20,2.2,017 km N 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 16:49,11.11,124.09,3,3.2,014 km N 62° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 16:49,11.09,124.09,3,3.2,013 km N 69° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 13:43,11.04,124.04,5,3.5,007 km S 84° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 13:43,11.06,124.04,6,3.2,006 km N 80° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 12:51,10.95,123.89,1,1.9,014 km S 43° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 12:51,10.96,123.89,3,1.7,013 km S 45° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 12:40,11.04,123.91,35,2.1,008 km S 81° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 12:40,10.91,123.89,4,2.4,018 km S 32° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 7:48,11.04,123.99,31,2.1,002 km S 53° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 7:48,11.04,123.98,33,2.1,001 km S 24° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 6:23,10.99,123.92,5,2.3,009 km S 45° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 6:23,11,123.9,1,3,011 km S 60° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 4:13,11.16,124,8,2.1,013 km N 12° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 4:13,11.11,123.94,3,2.2,009 km N 31° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 3:03,10.95,123.99,3,2.1,011 km S 04° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 3:03,10.97,123.99,12,2,009 km S 09° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 2:37,10.93,123.9,13,2.1,015 km S 32° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 2:37,10.92,123.9,4,2.2,016 km S 30° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 2:28,11.15,124.11,4,3.1,018 km N 53° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 2:28,11.11,124.14,5,3.1,019 km N 67° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 2:23,10.96,123.97,33,1.9,010 km S 06° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 2:18,10.94,123.99,5,3.5,012 km S 04° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 1:55,11.2,124.23,8,1.6,032 km N 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 1:35,10.93,123.89,3,2.7,016 km S 36° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 1:35,10.95,123.89,3,2.6,014 km S 40° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 1:18,11.01,124.08,33,1.8,011 km S 70° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 1:16,11.11,123.78,23,2.5,023 km N 72° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 1:16,11.01,123.8,7,2.3,020 km S 78° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 0:59,10.97,123.91,6,2.3,012 km S 43° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 0:59,11,123.91,14,2.1,010 km S 56° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 0:34,10.99,124,5,3.7,006 km S 25° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
25/10/2025 0:34,10.99,124.03,5,3.7,008 km S 37° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 23:31,11.19,123.95,12,1.9,016 km N 11° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 23:31,11.14,123.93,4,1.7,011 km N 28° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 23:30,11.27,123.89,5,2.3,026 km N 23° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 23:30,11.3,123.91,8,2.1,029 km N 15° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 23:18,11,123.99,11,2.1,005 km S 12° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 23:18,10.98,123.99,6,2.1,008 km S 10° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 22:23,11.03,123.98,33,1.8,002 km S 19° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 22:12,10.99,124.02,7,2.8,008 km S 31° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 22:12,10.98,123.99,2,3,007 km S 09° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 21:59,10.99,123.99,9,4.6,007 km S 12° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 21:59,10.98,124,7,4.6,008 km S 16° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 21:22,11.06,124.12,13,1.7,015 km N 86° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 21:22,11.15,124.03,34,1.8,013 km N 25° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 20:54,11.07,123.96,30,2.2,003 km N 37° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 20:54,10.97,123.94,11,2.2,010 km S 29° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 20:40,11.21,124.11,37,2.4,023 km N 38° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 20:29,11.13,124.1,34,1.3,016 km N 56° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 20:28,10.83,123.9,4,2.1,025 km S 20° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 20:28,10.87,123.93,6,2,020 km S 16° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 18:01,11.11,124.16,11,1.6,021 km N 69° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 18:01,11.24,124.21,13,1.7,033 km N 49° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 14:59,11.02,124.09,32,2.3,012 km S 74° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 14:43,11.11,124.05,22,2.4,011 km N 50° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 9:00,10.98,123.78,5,3.1,023 km S 71° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 8:06,11.14,124.17,33,1.8,024 km N 64° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 8:06,11.05,124.1,31,1.8,013 km N 88° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 7:24,11.26,123.92,35,3.2,024 km N 14° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 7:24,10.94,123.95,4,3,012 km S 15° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 6:21,11.1,123.9,26,2.3,010 km N 55° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 3:38,11.02,123.97,4,3.2,004 km S 24° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 3:38,11,123.97,2,3.4,005 km S 07° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 3:01,11.13,123.94,7,2.2,010 km N 25° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 3:01,11.15,123.88,2,2.2,016 km N 44° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 2:50,11.11,124.1,7,1.8,015 km N 62° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 2:09,10.88,123.94,8,2,018 km S 14° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 2:09,11,124.03,31,1.8,008 km S 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 2:06,11.16,124.16,10,2.3,024 km N 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 2:06,11.16,124.16,6,2.3,023 km N 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 2:02,11.14,123.98,28,2.4,010 km N 02° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 2:02,11.09,124.06,7,2.4,010 km N 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 1:07,11.1,123.97,1,1.9,006 km N 08° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 0:32,10.9,123.92,5,2.3,018 km S 23° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
24/10/2025 0:32,10.96,123.96,22,2.3,010 km S 12° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 23:38,11.14,124.02,7,2.2,011 km N 24° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 23:34,10.93,123.85,3,2.6,021 km S 40° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 23:19,10.98,123.94,4,3.2,009 km S 29° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 23:19,11.22,123.93,30,3,020 km N 15° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 23:01,11.03,124.09,2,2.3,012 km S 79° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 22:45,11.25,123.85,6,2.5,026 km N 32° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 22:45,11.24,123.86,9,2.4,025 km N 31° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 22:38,11.22,123.85,6,3,024 km N 37° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 22:38,11.18,123.86,8,2.5,019 km N 41° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 22:32,11.11,123.96,3,3.2,007 km N 14° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 22:32,11.11,123.96,2,3.2,007 km N 15° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 20:53,10.9,123.85,3,3,022 km S 41° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 20:53,11,123.84,24,2.8,016 km S 71° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 20:15,11.13,124.07,4,1.9,013 km N 49° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 15:25,10.98,123.98,3,3,008 km S 02° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 15:25,11,123.99,3,3,005 km S 13° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 13:01,11.05,123.95,17,2.6,003 km N 82° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 13:01,10.98,123.95,6,2.6,008 km S 19° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 11:56,11.13,124.15,5,2,020 km N 63° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 11:11,11.09,124.02,33,1.5,006 km N 40° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 10:35,11.16,123.96,10,2,012 km N 10° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 10:35,11.11,123.98,5,2,008 km N 02° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 10:06,10.99,124.13,26,2.3,017 km S 69° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 9:22,10.92,123.96,7,2.7,015 km S 09° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 9:21,11.02,124.05,32,2.6,008 km S 68° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 8:50,11.17,123.99,32,1.9,013 km N 07° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 8:48,11.01,123.96,16,2,005 km S 32° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 7:25,10.89,123.97,4,2.3,017 km S 05° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 7:25,10.98,123.99,16,2.3,008 km S 07° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 6:58,10.94,123.87,2,2.5,017 km S 47° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 6:58,10.94,123.89,2,2.3,016 km S 40° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 6:35,11.04,124.11,5,2.3,014 km S 87° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 6:35,11.14,124,32,2.3,011 km N 12° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 6:29,11.1,123.98,29,1.8,006 km N 04° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 6:01,11.06,123.96,3,2.9,003 km N 43° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 6:01,11.14,123.96,19,2.6,011 km N 13° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 5:17,10.9,123.92,2,2,018 km S 21° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 5:17,10.94,123.96,2,2.3,012 km S 10° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 4:10,11.19,123.95,3,2.3,016 km N 11° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 4:10,11.15,123.94,10,2.1,012 km N 19° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 2:34,10.93,123.76,2,2.7,027 km S 61° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 2:34,10.94,123.77,2,2.7,026 km S 63° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 1:50,11.14,124.08,4,2.4,015 km N 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 1:50,11.13,124.1,3,2.4,016 km N 57° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 1:44,11.21,123.97,7,1.7,018 km N 05° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 1:31,11.16,124.13,7,3,020 km N 56° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 1:31,11.13,124.13,4,3,019 km N 60° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 0:45,11.2,124.13,2,2.6,024 km N 44° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 0:45,11.26,123.99,22,2.6,024 km N 04° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
23/10/2025 0:02,11.1,123.98,28,1.5,006 km N 03° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 23:29,11.14,124.07,29,2.8,014 km N 44° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 23:29,10.99,123.95,24,2.9,007 km S 26° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 22:32,11.06,123.9,36,2.1,009 km N 77° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 22:32,11.09,123.93,22,2,008 km N 46° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 21:31,10.99,123.95,21,2.1,007 km S 27° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 21:31,10.95,123.88,19,2.1,016 km S 44° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 21:19,11.11,124.15,4,2.8,020 km N 68° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 21:19,11.12,124.17,6,2.4,022 km N 69° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 20:40,10.99,123.97,13,2.6,006 km S 10° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 20:40,10.96,123.96,3,2.6,010 km S 13° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 19:00,10.83,123.97,11,1.9,024 km S 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 18:49,11.18,124.03,34,1.8,016 km N 21° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 17:41,10.92,123.89,3,2.5,017 km S 36° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 17:41,10.9,123.88,5,2.5,019 km S 34° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 17:21,11.05,124.04,6,2.7,007 km N 83° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 17:21,10.99,123.98,2,2.7,007 km S 02° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 16:57,11.1,124.11,33,2.6,016 km N 69° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 16:57,10.99,123.98,35,2.6,007 km S 04° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 16:32,11.03,124.09,4,2.3,013 km S 80° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 12:05,11.2,124.02,1,2.1,017 km N 16° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 11:52,11.12,123.94,5,2.6,009 km N 30° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 11:52,11.15,123.97,5,2.6,011 km N 08° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 11:30,11.15,123.96,12,1.8,012 km N 09° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 9:00,11.26,124.08,33,2.3,026 km N 26° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 8:56,11.12,124.11,5,2.8,017 km N 62° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 8:18,11.04,124.03,8,2.4,005 km S 86° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 7:21,11.13,124.01,19,1.6,010 km N 22° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 6:45,10.86,123.87,3,2.5,024 km S 29° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 6:38,11.12,124.28,1,2.3,034 km N 77° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 6:29,11.2,123.91,2,3.3,018 km N 25° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 6:23,11.25,123.94,9,2.3,022 km N 10° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 6:11,11.17,123.91,10,2.2,015 km N 28° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 6:06,11.15,124.02,33,1.8,012 km N 21° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 3:53,10.97,124.03,28,2,010 km S 33° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 1:45,10.93,123.96,20,2,013 km S 11° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 0:41,11.11,124.12,3,1.8,017 km N 66° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
22/10/2025 0:19,11.1,124.13,33,1.8,017 km N 69° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 23:56,11.13,123.83,32,2.1,018 km N 61° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 22:30,10.96,124.02,9,2.4,011 km S 25° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 22:11,11.2,124.18,15,1.9,028 km N 51° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 21:23,11.13,124.12,7,2,018 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 19:31,11.09,123.97,33,2.4,005 km N 14° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 18:24,11.16,124.19,10,2.4,027 km N 61° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 17:07,11.16,124.16,6,4.1,024 km N 58° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 15:45,11.18,123.9,1,2.7,017 km N 32° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 15:04,11.27,124.21,17,2.4,035 km N 46° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 13:06,11.17,124.06,33,2,016 km N 33° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 7:00,11.1,124.03,27,2,008 km N 43° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 6:10,11.1,124.19,32,2.3,024 km N 75° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 5:32,11.11,124.08,28,1.5,013 km N 59° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 5:22,11.03,123.81,20,2.4,018 km S 83° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 4:27,11.07,124.04,33,1.9,007 km N 66° E of City Of Bogo (Cebu), City Of Bogo ,Cebu
21/10/2025 3:35,10.94,123.91,2,3,014 km S 31° W of City Of Bogo (Cebu), City Of Bogo ,Cebu
